ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),CONTROL_MODULE_VOLTAGE (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),Moving,Date_of_Compute,Date_of_Garage,Dynamic_Number_of_Days_Left
820.25,0,18.82353,43.137257,83,-0.78125,0,41,13.203,0,399.200012,1,4/12/2024 0:00,21/4/2024 0:00,-652
820.25,0,18.82353,43.137257,83,-0.78125,0,41,13.828,0,399.200012,1,3/12/2024 0:00,21/4/2024 0:00,-653
820.25,0,18.82353,43.137257,83,-0.78125,0,41,13.828,0,399.200012,1,2/12/2024 0:00,21/4/2024 0:00,-654
855.25,0,18.82353,38.823528,83,-0.78125,0.78125,38,13.828,0,399.200012,1,1/12/2024 0:00,21/4/2024 0:00,-655
855.25,0,18.82353,38.823528,83,-0.78125,0.78125,38,13.828,0,399.200012,1,30/11/2024 0:00,21/4/2024 0:00,-656
855.25,0,18.82353,38.823528,83,-0.78125,0.78125,38,13.886,0,399.700012,1,29/11/2024 0:00,21/4/2024 0:00,-657
855.25,0,18.82353,38.823528,83,-0.78125,0.78125,38,13.886,0,399.700012,1,5/12/2024 0:00,21/4/2024 0:00,-658
894.5,0,18.431372,36.862743,83,-0.78125,0,36,13.886,0,399.700012,1,4/12/2024 0:00,21/4/2024 0:00,-659
894.5,0,18.431372,36.862743,83,-0.78125,0,36,13.886,0,399.700012,1,3/12/2024 0:00,21/4/2024 0:00,-660
894.5,0,18.431372,36.862743,83,-0.78125,0,36,13.886,0,400.100006,1,2/12/2024 0:00,21/4/2024 0:00,-661
894.5,0,18.431372,34.901962,83,-0.78125,0.78125,36,13.886,0,400.100006,1,1/12/2024 0:00,21/4/2024 0:00,-662
904.5,0,18.431372,34.901962,83,-0.78125,0.78125,36,13.886,0,400.100006,1,30/11/2024 0:00,21/4/2024 0:00,-663
904.5,0,18.431372,34.901962,83,-0.78125,0.78125,36,13.886,0,400.899994,1,29/11/2024 0:00,21/4/2024 0:00,-664
904.5,0,18.431372,34.901962,83,-0.78125,0.78125,36,13.867,0,400.899994,1,5/12/2024 0:00,21/4/2024 0:00,-665
888.25,0,18.431372,34.509804,83,-0.78125,-1.5625,36,13.867,0,400.899994,1,4/12/2024 0:00,21/4/2024 0:00,-666
888.25,0,18.431372,34.509804,83,-0.78125,-1.5625,36,13.867,0,400.899994,1,3/12/2024 0:00,21/4/2024 0:00,-667
888.25,0,18.431372,34.509804,83,-0.78125,-1.5625,36,13.886,0,401.899994,1,2/12/2024 0:00,21/4/2024 0:00,-668
888.25,0,18.431372,34.509804,83,-0.78125,-1.5625,36,13.886,0,401.899994,1,1/12/2024 0:00,21/4/2024 0:00,-669
871.75,0,18.039215,34.117645,83,-0.78125,0,34,13.886,0,401.899994,1,30/11/2024 0:00,21/4/2024 0:00,-670
871.75,0,18.039215,34.117645,83,-0.78125,0,34,13.886,0,401.899994,1,29/11/2024 0:00,21/4/2024 0:00,-671
871.75,0,18.039215,34.117645,83,-0.78125,0,34,13.886,0,402.799988,1,5/12/2024 0:00,21/4/2024 0:00,-672
871.75,0,18.039215,33.725491,83,-0.78125,2.34375,34,13.886,0,402.799988,1,4/12/2024 0:00,21/4/2024 0:00,-673
857.75,0,18.039215,33.725491,83,-0.78125,2.34375,33,13.886,0,402.799988,1,3/12/2024 0:00,21/4/2024 0:00,-674
857.75,0,18.039215,33.725491,83,-0.78125,2.34375,33,13.886,0,403.700012,1,2/12/2024 0:00,21/4/2024 0:00,-675
857.75,0,18.039215,33.725491,83,-0.78125,2.34375,33,13.867,0,403.700012,1,1/12/2024 0:00,21/4/2024 0:00,-676
850,0,18.039215,34.509804,84,-0.78125,1.5625,35,13.867,0,403.700012,1,30/11/2024 0:00,21/4/2024 0:00,-677
850,0,18.039215,34.509804,84,-0.78125,1.5625,35,13.867,0,403.700012,1,29/11/2024 0:00,21/4/2024 0:00,-678
850,0,18.039215,34.509804,84,-0.78125,1.5625,35,13.828,0,404.100006,1,5/12/2024 0:00,21/4/2024 0:00,-679
850,0,18.039215,34.509804,84,-0.78125,1.5625,35,13.828,0,404.100006,1,4/12/2024 0:00,21/4/2024 0:00,-680
845.25,0,18.039215,34.509804,84,-0.78125,-1.5625,36,13.828,0,404.100006,1,3/12/2024 0:00,21/4/2024 0:00,-681
845.25,0,18.039215,34.509804,84,-0.78125,-1.5625,36,13.828,0,404.100006,1,2/12/2024 0:00,21/4/2024 0:00,-682
845.25,0,18.039215,34.509804,84,-0.78125,-1.5625,36,13.847,0,404.899994,1,1/12/2024 0:00,21/4/2024 0:00,-683
845.25,0,18.039215,34.509804,85,-0.78125,-1.5625,36,13.847,0,404.899994,1,30/11/2024 0:00,21/4/2024 0:00,-684
846,0,18.039215,34.509804,85,-0.78125,-1.5625,35,13.847,0,404.899994,1,29/11/2024 0:00,21/4/2024 0:00,-685
846,0,18.039215,34.509804,85,-0.78125,-1.5625,35,13.847,0,405.700012,1,5/12/2024 0:00,21/4/2024 0:00,-686
846,0,18.039215,34.509804,85,-0.78125,-1.5625,35,13.847,0,405.700012,1,4/12/2024 0:00,21/4/2024 0:00,-687
846.75,0,18.039215,34.509804,85,-0.78125,-0.78125,35,13.847,0,405.700012,1,3/12/2024 0:00,21/4/2024 0:00,-688
846.75,0,18.039215,34.509804,85,-0.78125,-0.78125,35,13.847,0,405.700012,1,2/12/2024 0:00,21/4/2024 0:00,-689
846.75,0,18.039215,34.509804,85,-0.78125,-0.78125,35,13.867,0,406.399994,1,1/12/2024 0:00,21/4/2024 0:00,-690
846.75,0,18.039215,34.509804,85,-0.78125,-0.78125,35,13.867,0,406.399994,1,30/11/2024 0:00,21/4/2024 0:00,-691
850.75,0,18.039215,34.509804,85,-0.78125,1.5625,35,13.867,0,406.399994,1,29/11/2024 0:00,21/4/2024 0:00,-692
850.75,0,18.039215,34.509804,85,-0.78125,1.5625,35,13.867,0,406.399994,1,5/12/2024 0:00,21/4/2024 0:00,-693
850.75,0,18.039215,34.509804,85,-0.78125,1.5625,35,13.808,0,406.799988,1,4/12/2024 0:00,21/4/2024 0:00,-694
850.75,0,18.039215,34.509804,85,-0.78125,1.5625,35,13.808,0,406.799988,1,3/12/2024 0:00,21/4/2024 0:00,-695
849,0,18.039215,34.509804,85,-0.78125,1.5625,34,13.808,0,406.799988,1,2/12/2024 0:00,21/4/2024 0:00,-696
849,0,18.039215,34.509804,85,-0.78125,1.5625,34,13.808,0,407.5,1,1/12/2024 0:00,21/4/2024 0:00,-697
849,0,18.039215,34.509804,85,-0.78125,1.5625,34,13.828,0,407.5,1,30/11/2024 0:00,21/4/2024 0:00,-698
850.75,0,18.039215,34.509804,85,-0.78125,-1.5625,35,13.828,0,407.5,1,29/11/2024 0:00,21/4/2024 0:00,-699
850.75,0,18.039215,34.509804,85,-0.78125,-1.5625,35,13.828,0,407.5,1,5/12/2024 0:00,21/4/2024 0:00,-700
850.75,0,18.039215,34.509804,85,-0.78125,-1.5625,35,13.769,0,408.200012,1,4/12/2024 0:00,21/4/2024 0:00,-701
850.75,0,18.039215,34.509804,85,-0.78125,-1.5625,35,13.769,0,408.200012,1,3/12/2024 0:00,21/4/2024 0:00,-702
847.5,0,18.039215,34.509804,85,-0.78125,0,35,13.769,0,408.200012,1,2/12/2024 0:00,21/4/2024 0:00,-703
847.5,0,18.039215,34.509804,85,-0.78125,0,35,13.769,0,408.200012,1,1/12/2024 0:00,21/4/2024 0:00,-704
847.5,0,18.039215,34.509804,85,-0.78125,0,35,13.671,0,408.899994,1,30/11/2024 0:00,21/4/2024 0:00,-705
847.5,0,18.039215,34.509804,85,-0.78125,0,35,13.671,0,408.899994,1,29/11/2024 0:00,21/4/2024 0:00,-706
856.25,0,18.039215,34.509804,85,-0.78125,2.34375,35,13.671,0,408.899994,1,5/12/2024 0:00,21/4/2024 0:00,-707
856.25,0,18.039215,34.509804,85,-0.78125,2.34375,35,13.671,0,409.200012,1,4/12/2024 0:00,21/4/2024 0:00,-708
856.25,0,18.039215,34.509804,85,-0.78125,2.34375,35,13.847,0,409.200012,1,3/12/2024 0:00,21/4/2024 0:00,-709
853,0,18.039215,34.509804,85,-0.78125,0.78125,35,13.847,0,409.200012,1,2/12/2024 0:00,21/4/2024 0:00,-710
853,0,18.039215,34.509804,85,-0.78125,0.78125,35,13.847,0,409.200012,1,1/12/2024 0:00,21/4/2024 0:00,-711
853,0,18.039215,34.509804,85,-0.78125,0.78125,35,13.847,0,409.899994,1,30/11/2024 0:00,21/4/2024 0:00,-712
853,0,18.039215,34.509804,85,-0.78125,0.78125,35,13.847,0,409.899994,1,29/11/2024 0:00,21/4/2024 0:00,-713
854.5,0,18.039215,34.509804,86,-0.78125,0,34,13.847,0,409.899994,1,5/12/2024 0:00,21/4/2024 0:00,-714
854.5,0,18.039215,34.509804,86,-0.78125,0,34,13.847,0,409.899994,1,4/12/2024 0:00,21/4/2024 0:00,-715
854.5,0,18.039215,34.509804,86,-0.78125,0,34,13.828,0,410.5,1,3/12/2024 0:00,21/4/2024 0:00,-716
854.5,0,18.039215,34.509804,86,-0.78125,0,34,13.828,0,410.5,1,2/12/2024 0:00,21/4/2024 0:00,-717
853,0,18.039215,34.509804,86,-0.78125,-1.5625,35,13.828,0,410.5,1,1/12/2024 0:00,21/4/2024 0:00,-718
853,0,18.039215,34.509804,86,-0.78125,-1.5625,35,13.828,0,410.5,1,30/11/2024 0:00,21/4/2024 0:00,-719
853,0,18.039215,34.509804,86,-0.78125,-1.5625,35,13.847,0,411.100006,1,29/11/2024 0:00,21/4/2024 0:00,-720
853,0,18.039215,34.117645,86,-0.78125,0,35,13.847,0,411.100006,1,5/12/2024 0:00,21/4/2024 0:00,-721
852.25,0,18.039215,34.117645,86,-0.78125,0,34,13.847,0,411.100006,1,4/12/2024 0:00,21/4/2024 0:00,-722
852.25,0,18.039215,34.117645,86,-0.78125,0,34,13.828,0,411.399994,1,3/12/2024 0:00,21/4/2024 0:00,-723
852.25,0,18.039215,34.117645,86,-0.78125,0,34,13.828,0,411.399994,1,2/12/2024 0:00,21/4/2024 0:00,-724
853.75,0,18.039215,34.509804,86,-0.78125,0,35,13.828,0,411.399994,1,1/12/2024 0:00,21/4/2024 0:00,-725
853.75,0,18.039215,34.509804,86,-0.78125,0,35,13.828,0,411.399994,1,30/11/2024 0:00,21/4/2024 0:00,-726
853.75,0,18.039215,34.509804,86,-0.78125,0,35,13.847,0,412.100006,1,29/11/2024 0:00,21/4/2024 0:00,-727
853.75,0,18.039215,34.509804,86,-0.78125,0,35,13.847,0,412.100006,1,5/12/2024 0:00,21/4/2024 0:00,-728
852.25,0,18.039215,34.509804,86,-0.78125,0.78125,34,13.847,0,412.100006,1,4/12/2024 0:00,21/4/2024 0:00,-729
852.25,0,18.039215,34.509804,86,-0.78125,0.78125,34,13.847,0,412.100006,1,3/12/2024 0:00,21/4/2024 0:00,-730
852.25,0,18.039215,34.509804,86,-0.78125,0.78125,34,13.828,0,412.700012,1,2/12/2024 0:00,21/4/2024 0:00,-731
852.25,0,18.039215,24.313726,86,-0.78125,-2.34375,34,13.828,0,412.700012,1,1/12/2024 0:00,21/4/2024 0:00,-732
740.5,0,16.078432,24.313726,86,-0.78125,-2.34375,25,13.828,0,412.700012,1,30/11/2024 0:00,21/4/2024 0:00,-733
740.5,0,16.078432,24.313726,86,-0.78125,-2.34375,25,13.906,0,413,1,29/11/2024 0:00,21/4/2024 0:00,-734
740.5,0,16.078432,24.313726,86,-0.78125,-2.34375,25,13.906,0,413,1,5/12/2024 0:00,21/4/2024 0:00,-735
722.5,0,16.078432,25.09804,86,-0.78125,-0.78125,26,13.906,0,413,1,4/12/2024 0:00,21/4/2024 0:00,-736
722.5,0,16.078432,25.09804,86,-0.78125,-0.78125,26,13.906,0,413,1,3/12/2024 0:00,21/4/2024 0:00,-737
722.5,0,16.078432,25.09804,86,-0.78125,-0.78125,26,13.886,0,413,1,2/12/2024 0:00,21/4/2024 0:00,-738
722.5,0,16.078432,25.09804,86,-0.78125,-0.78125,26,13.886,0,413,1,1/12/2024 0:00,21/4/2024 0:00,-739
687.5,0,15.686275,24.313726,86,-0.78125,-3.90625,24,13.886,0,413,1,30/11/2024 0:00,21/4/2024 0:00,-740
687.5,0,15.686275,24.313726,86,-0.78125,-3.90625,24,13.886,0,413,1,29/11/2024 0:00,21/4/2024 0:00,-741
687.5,0,15.686275,24.313726,86,-0.78125,-3.90625,24,13.886,0,413,1,5/12/2024 0:00,21/4/2024 0:00,-742
687.5,0,15.686275,24.705883,86,-0.78125,-2.34375,24,13.886,0,413,1,4/12/2024 0:00,21/4/2024 0:00,-743
653,0,15.686275,24.705883,86,-0.78125,-2.34375,25,13.886,0,413,1,3/12/2024 0:00,21/4/2024 0:00,-744
653,0,15.686275,24.705883,86,-0.78125,-2.34375,25,13.886,0,412.799988,1,2/12/2024 0:00,21/4/2024 0:00,-745
653,0,15.686275,24.705883,86,-0.78125,-2.34375,25,13.886,0,412.799988,1,1/12/2024 0:00,21/4/2024 0:00,-746
633.5,0,15.686275,25.490196,86,-0.78125,-6.25,25,13.886,0,412.799988,1,30/11/2024 0:00,21/4/2024 0:00,-747
633.5,0,15.686275,25.490196,86,-0.78125,-6.25,25,13.886,0,412.799988,1,29/11/2024 0:00,21/4/2024 0:00,-748
633.5,0,15.686275,25.490196,86,-0.78125,-6.25,25,13.886,0,412.5,1,5/12/2024 0:00,21/4/2024 0:00,-749
633.5,0,15.686275,25.490196,86,-0.78125,-6.25,25,13.886,0,412.5,1,4/12/2024 0:00,21/4/2024 0:00,-750
640.5,0,15.686275,25.882353,86,-0.78125,-1.5625,26,13.886,0,412.5,1,3/12/2024 0:00,21/4/2024 0:00,-751
640.5,0,15.686275,25.882353,86,-0.78125,-1.5625,26,13.886,0,412.5,1,2/12/2024 0:00,21/4/2024 0:00,-752
640.5,0,15.686275,25.882353,86,-0.78125,-1.5625,26,13.886,0,412.299988,1,1/12/2024 0:00,21/4/2024 0:00,-753
640.5,0,15.686275,25.882353,86,-0.78125,-3.90625,26,13.886,0,412.299988,1,30/11/2024 0:00,21/4/2024 0:00,-754
636.5,0,15.686275,25.882353,86,-0.78125,-3.90625,27,13.886,0,412.299988,1,29/11/2024 0:00,21/4/2024 0:00,-755
636.5,0,15.686275,25.882353,86,-0.78125,-3.90625,27,13.886,0,411.899994,1,5/12/2024 0:00,21/4/2024 0:00,-756
636.5,0,15.686275,25.882353,86,-0.78125,-3.90625,27,13.906,0,411.899994,1,4/12/2024 0:00,21/4/2024 0:00,-757
642.75,0,15.686275,26.274509,86,-0.78125,0,26,13.906,0,411.899994,1,3/12/2024 0:00,21/4/2024 0:00,-758
642.75,0,15.686275,26.274509,86,-0.78125,0,26,13.906,0,411.899994,1,2/12/2024 0:00,21/4/2024 0:00,-759
642.75,0,15.686275,26.274509,86,-0.78125,0,26,13.886,0,411.399994,1,1/12/2024 0:00,21/4/2024 0:00,-760
642.75,0,15.686275,26.274509,86,-0.78125,0,26,13.886,0,411.399994,1,30/11/2024 0:00,21/4/2024 0:00,-761
643.75,0,15.686275,26.274509,86,-0.78125,-2.34375,27,13.886,0,411.399994,1,29/11/2024 0:00,21/4/2024 0:00,-762
643.75,0,15.686275,26.274509,86,-0.78125,-2.34375,27,13.886,0,411.399994,1,5/12/2024 0:00,21/4/2024 0:00,-763
643.75,0,15.686275,26.274509,86,-0.78125,-2.34375,27,13.906,0,411,1,4/12/2024 0:00,21/4/2024 0:00,-764
643.75,0,15.686275,26.274509,86,-0.78125,-2.34375,27,13.906,0,411,1,3/12/2024 0:00,21/4/2024 0:00,-765
642,0,15.686275,26.274509,86,-0.78125,0,26,13.906,0,411,1,2/12/2024 0:00,21/4/2024 0:00,-766
642,0,15.686275,26.274509,86,-0.78125,0,26,13.906,0,410.700012,1,1/12/2024 0:00,21/4/2024 0:00,-767
642,0,15.686275,26.274509,86,-0.78125,0,26,13.906,0,410.700012,1,30/11/2024 0:00,21/4/2024 0:00,-768
640.5,0,15.686275,26.274509,86,-0.78125,-2.34375,26,13.906,0,410.700012,1,29/11/2024 0:00,21/4/2024 0:00,-769
640.5,0,15.686275,26.274509,86,-0.78125,-2.34375,26,13.906,0,410.700012,1,5/12/2024 0:00,21/4/2024 0:00,-770
640.5,0,15.686275,26.274509,86,-0.78125,-2.34375,26,13.906,0,410.299988,1,4/12/2024 0:00,21/4/2024 0:00,-771
640.5,0,15.686275,26.274509,86,-0.78125,-2.34375,26,13.906,0,410.299988,1,3/12/2024 0:00,21/4/2024 0:00,-772
642,0,15.686275,26.274509,86,-0.78125,0,26,13.906,0,410.299988,1,2/12/2024 0:00,21/4/2024 0:00,-773
642,0,15.686275,26.274509,86,-0.78125,0,26,13.906,0,410.299988,1,1/12/2024 0:00,21/4/2024 0:00,-774
642,0,15.686275,26.274509,86,-0.78125,0,26,13.906,0,409.799988,1,30/11/2024 0:00,21/4/2024 0:00,-775
642,0,15.686275,26.274509,86,-0.78125,0,26,13.906,0,409.799988,1,29/11/2024 0:00,21/4/2024 0:00,-776
644.5,0,15.686275,26.274509,86,-0.78125,-1.5625,27,13.906,0,409.799988,1,5/12/2024 0:00,21/4/2024 0:00,-777
644.5,0,15.686275,26.274509,86,-0.78125,-1.5625,27,13.906,0,409.200012,1,4/12/2024 0:00,21/4/2024 0:00,-778
644.5,0,15.686275,26.274509,86,-0.78125,-1.5625,27,13.886,0,409.200012,1,3/12/2024 0:00,21/4/2024 0:00,-779
647.5,0,15.686275,26.274509,86,-0.78125,0.78125,26,13.886,0,409.200012,1,2/12/2024 0:00,21/4/2024 0:00,-780
647.5,0,15.686275,26.274509,86,-0.78125,0.78125,26,13.886,0,409.200012,1,1/12/2024 0:00,21/4/2024 0:00,-781
647.5,0,15.686275,26.274509,86,-0.78125,0.78125,26,13.906,0,408.899994,1,30/11/2024 0:00,21/4/2024 0:00,-782
647.5,0,15.686275,26.274509,86,-0.78125,0.78125,26,13.906,0,408.899994,1,29/11/2024 0:00,21/4/2024 0:00,-783
646.75,0,15.686275,26.274509,86,-0.78125,-0.78125,26,13.906,0,408.899994,1,5/12/2024 0:00,21/4/2024 0:00,-784
646.75,0,15.686275,26.274509,86,-0.78125,-0.78125,26,13.906,0,408.899994,1,4/12/2024 0:00,21/4/2024 0:00,-785
646.75,0,15.686275,26.274509,86,-0.78125,-0.78125,26,13.906,0,408.399994,1,3/12/2024 0:00,21/4/2024 0:00,-786
646.75,0,15.686275,26.274509,86,-0.78125,-0.78125,26,13.906,0,408.399994,1,2/12/2024 0:00,21/4/2024 0:00,-787
651.5,0,15.686275,26.274509,86,-0.78125,2.34375,25,13.906,0,408.399994,1,1/12/2024 0:00,21/4/2024 0:00,-788
651.5,0,15.686275,26.274509,86,-0.78125,2.34375,25,13.906,0,407.799988,1,30/11/2024 0:00,21/4/2024 0:00,-789
651.5,0,15.686275,26.274509,86,-0.78125,2.34375,25,13.906,0,407.799988,1,29/11/2024 0:00,21/4/2024 0:00,-790
651.5,0,15.686275,26.274509,86,-0.78125,-1.5625,26,13.906,0,407.799988,1,5/12/2024 0:00,21/4/2024 0:00,-791
657,0,15.686275,26.274509,86,-0.78125,-1.5625,26,13.906,0,407.799988,1,4/12/2024 0:00,21/4/2024 0:00,-792
657,0,15.686275,26.274509,86,-0.78125,-1.5625,26,13.906,0,407.399994,1,3/12/2024 0:00,21/4/2024 0:00,-793
657,0,15.686275,26.274509,86,-0.78125,-1.5625,26,13.906,0,407.399994,1,2/12/2024 0:00,21/4/2024 0:00,-794
657,0,15.686275,25.882353,86,-0.78125,1.5625,26,13.906,0,407.399994,1,1/12/2024 0:00,21/4/2024 0:00,-795
657,0,15.686275,25.882353,86,-0.78125,1.5625,26,13.906,0,407.399994,1,30/11/2024 0:00,21/4/2024 0:00,-796
657,0,15.686275,25.882353,86,-0.78125,1.5625,26,13.906,0,407.100006,1,29/11/2024 0:00,21/4/2024 0:00,-797
657,0,15.686275,25.882353,86,-0.78125,1.5625,26,13.906,0,407.100006,1,5/12/2024 0:00,21/4/2024 0:00,-798
659.25,0,15.686275,25.882353,86,-0.78125,-1.5625,25,13.906,0,407.100006,1,4/12/2024 0:00,21/4/2024 0:00,-799
659.25,0,15.686275,25.882353,86,-0.78125,-1.5625,25,13.906,0,407.100006,1,3/12/2024 0:00,21/4/2024 0:00,-800
659.25,0,15.686275,25.882353,86,-0.78125,-1.5625,25,13.906,0,406.700012,1,2/12/2024 0:00,21/4/2024 0:00,-801
659.25,0,15.686275,25.882353,86,-0.78125,0.78125,25,13.906,0,406.700012,1,1/12/2024 0:00,21/4/2024 0:00,-802
655.25,0,15.686275,25.882353,86,-0.78125,0.78125,27,13.906,0,406.700012,1,30/11/2024 0:00,21/4/2024 0:00,-803
655.25,0,15.686275,25.882353,86,-0.78125,0.78125,27,13.886,0,406.200012,1,29/11/2024 0:00,21/4/2024 0:00,-804
655.25,0,15.686275,25.882353,86,-0.78125,0.78125,27,13.886,0,406.200012,1,5/12/2024 0:00,21/4/2024 0:00,-805
656.25,0,15.686275,25.882353,86,-0.78125,0.78125,25,13.886,0,406.200012,1,4/12/2024 0:00,21/4/2024 0:00,-806
656.25,0,15.686275,25.882353,86,-0.78125,0.78125,25,13.886,0,406.200012,1,3/12/2024 0:00,21/4/2024 0:00,-807
656.25,0,15.686275,25.882353,86,-0.78125,0.78125,25,13.906,0,405.700012,1,2/12/2024 0:00,21/4/2024 0:00,-808
656.25,0,15.686275,25.882353,86,-0.78125,0.78125,25,13.906,0,405.700012,1,1/12/2024 0:00,21/4/2024 0:00,-809
653,0,15.686275,25.882353,86,-0.78125,-0.78125,25,13.906,0,405.700012,1,30/11/2024 0:00,21/4/2024 0:00,-810
653,0,15.686275,25.882353,86,-0.78125,-0.78125,25,13.906,0,405.700012,1,29/11/2024 0:00,21/4/2024 0:00,-811
653,0,15.686275,25.882353,86,-0.78125,-0.78125,25,13.906,0,405.5,1,5/12/2024 0:00,21/4/2024 0:00,-812
653,0,15.686275,25.882353,86,-0.78125,0.78125,25,13.906,0,405.5,1,4/12/2024 0:00,21/4/2024 0:00,-813
656.25,0,15.686275,25.882353,86,-0.78125,0.78125,27,13.906,0,405.5,1,3/12/2024 0:00,21/4/2024 0:00,-814
656.25,0,15.686275,25.882353,86,-0.78125,0.78125,27,13.906,0,405,1,2/12/2024 0:00,21/4/2024 0:00,-815
656.25,0,15.686275,25.882353,86,-0.78125,0.78125,27,13.906,0,405,1,1/12/2024 0:00,21/4/2024 0:00,-816
654.5,0,15.686275,25.882353,86,-0.78125,0,27,13.906,0,405,1,30/11/2024 0:00,21/4/2024 0:00,-817
654.5,0,15.686275,25.882353,86,-0.78125,0,27,13.906,0,405,1,29/11/2024 0:00,21/4/2024 0:00,-818
654.5,0,15.686275,25.882353,86,-0.78125,0,27,13.906,0,404.600006,1,5/12/2024 0:00,21/4/2024 0:00,-819
654.5,0,15.686275,25.882353,86,-0.78125,0,27,13.906,0,404.600006,1,4/12/2024 0:00,21/4/2024 0:00,-820
659.25,0,15.686275,25.882353,86,-0.78125,0,26,13.906,0,404.600006,1,3/12/2024 0:00,21/4/2024 0:00,-821
659.25,0,15.686275,25.882353,86,-0.78125,0,26,13.906,0,404.600006,1,2/12/2024 0:00,21/4/2024 0:00,-822
659.25,0,15.686275,25.882353,86,-0.78125,0,26,13.906,0,404.100006,1,1/12/2024 0:00,21/4/2024 0:00,-823
659.25,0,15.686275,25.882353,86,-0.78125,0.78125,26,13.906,0,404.100006,1,30/11/2024 0:00,21/4/2024 0:00,-824
656.25,0,15.686275,25.882353,86,-0.78125,0.78125,25,13.906,0,404.100006,1,29/11/2024 0:00,21/4/2024 0:00,-825
656.25,0,15.686275,25.882353,86,-0.78125,0.78125,25,13.906,0,403.600006,1,5/12/2024 0:00,21/4/2024 0:00,-826
656.25,0,15.686275,25.882353,86,-0.78125,0.78125,25,13.906,0,403.600006,1,4/12/2024 0:00,21/4/2024 0:00,-827
650,0,15.686275,25.882353,86,-0.78125,1.5625,27,13.906,0,403.600006,1,3/12/2024 0:00,21/4/2024 0:00,-828
650,0,15.686275,25.882353,86,-0.78125,1.5625,27,13.906,0,403.600006,1,2/12/2024 0:00,21/4/2024 0:00,-829
650,0,15.686275,25.882353,86,-0.78125,1.5625,27,13.906,0,403.399994,1,1/12/2024 0:00,21/4/2024 0:00,-830
650,0,15.686275,25.882353,86,-0.78125,1.5625,27,13.906,0,403.399994,1,30/11/2024 0:00,21/4/2024 0:00,-831
650.75,0,15.686275,25.882353,86,-0.78125,2.34375,27,13.906,0,403.399994,1,29/11/2024 0:00,21/4/2024 0:00,-832
650.75,0,15.686275,25.882353,86,-0.78125,2.34375,27,13.906,0,403.399994,1,5/12/2024 0:00,21/4/2024 0:00,-833
650.75,0,15.686275,25.882353,86,-0.78125,2.34375,27,13.886,0,402.899994,1,4/12/2024 0:00,21/4/2024 0:00,-834
650.75,0,15.686275,25.882353,86,-0.78125,1.5625,27,13.886,0,402.899994,1,3/12/2024 0:00,21/4/2024 0:00,-835
654.5,0,15.686275,25.882353,86,-0.78125,1.5625,26,13.886,0,402.899994,1,2/12/2024 0:00,21/4/2024 0:00,-836
654.5,0,15.686275,25.882353,86,-0.78125,1.5625,26,13.886,0,402.5,1,1/12/2024 0:00,21/4/2024 0:00,-837
654.5,0,15.686275,25.882353,86,-0.78125,1.5625,26,13.906,0,402.5,1,30/11/2024 0:00,21/4/2024 0:00,-838
658.5,0,15.686275,25.882353,87,-0.78125,1.5625,25,13.906,0,402.5,1,29/11/2024 0:00,21/4/2024 0:00,-839
658.5,0,15.686275,25.882353,87,-0.78125,1.5625,25,13.906,0,402.5,1,5/12/2024 0:00,21/4/2024 0:00,-840
658.5,0,15.686275,25.882353,87,-0.78125,1.5625,25,13.906,0,402,1,4/12/2024 0:00,21/4/2024 0:00,-841
658.5,0,15.686275,25.882353,87,-0.78125,1.5625,25,13.906,0,402,1,3/12/2024 0:00,21/4/2024 0:00,-842
655.25,0,15.686275,25.490196,87,-0.78125,3.125,25,13.906,0,402,1,2/12/2024 0:00,21/4/2024 0:00,-843
655.25,0,15.686275,25.490196,87,-0.78125,3.125,25,13.906,0,402,1,1/12/2024 0:00,21/4/2024 0:00,-844
655.25,0,15.686275,25.490196,87,-0.78125,3.125,25,13.906,0,401.700012,1,30/11/2024 0:00,21/4/2024 0:00,-845
655.25,0,15.686275,25.490196,87,-0.78125,3.125,25,13.906,0,401.700012,1,29/11/2024 0:00,21/4/2024 0:00,-846
657,0,15.686275,25.490196,87,-0.78125,0,27,13.906,0,401.700012,1,5/12/2024 0:00,21/4/2024 0:00,-847
0,0,17.647058,0,81,-4.6875,0,101,12.382,0,424.799988,2,7/7/2017 0:00,7/7/2017 0:00,335
0,0,17.647058,0,81,-4.6875,0,101,12.382,0,424.799988,2,8/7/2017 0:00,7/7/2017 0:00,335
0,0,17.647058,0,81,-4.6875,0,101,12.363,0,424.799988,2,9/7/2017 0:00,7/7/2017 0:00,335
0,0,17.647058,0,81,-4.6875,0,101,12.363,0,424.799988,2,10/7/2017 0:00,7/7/2017 0:00,335
245.25,0,17.254902,88.627449,81,-4.6875,0,83,12.363,0,424.799988,2,11/7/2017 0:00,7/7/2017 0:00,320
245.25,0,17.254902,88.627449,81,-4.6875,0,83,12.363,0,424.799988,2,12/7/2017 0:00,7/7/2017 0:00,320
245.25,0,17.254902,88.627449,81,-4.6875,0,83,12.031,0,424.799988,2,13/7/2017 0:00,7/7/2017 0:00,320
